Manifesto;Filial;Data;Veículo;Destino;Serviços;NFs;Kg Real;Kg Taxado;M3;Vale frete;Valor NF;Valor Fretes;Valor Final;% Aprov. Veículo;Km saída;Km chegada;Km final;Classificação;Observações operacionais;Status;Usuário
77645;LSP REIS MATRIZ SJC;09/09/2025;CVN9I54;São Paulo, Taubaté;4;11;2140;2140;0;0;63744;1265;1265;53;893159;893307;148;FRZ Log;;Finalizado;Juliana Curi Ferreira
77646;LSP REIS MATRIZ SJC;09/09/2025;FBV3H43;Queluz;1;6;4252;4252;0;0;50679;1110;1850;85;597817;598152;335;Adoro Varzea Paulista;;Finalizado;Matheus Antonioli
77647;LSP REIS MATRIZ SJC;09/09/2025;FOD9H62;São José dos Campos;4;12;1663;1663;0;0;53432;1112;1271;41;665377;665451;74;FRZ Log;EMBARCADO PAMPLONA 256895 256905 257003 256926;Finalizado;Juliana Curi Ferreira
77648;LSP REIS MATRIZ SJC;09/09/2025;OPN8A95;Santa Isabel;1;10;2986;2986;0;1016;24960;811;1353;85;377912;378045;133;Adoro Varzea Paulista;;Finalizado;Matheus Antonioli
77649;LSP REIS MATRIZ SJC;09/09/2025;ELQ7E29;Mogi das Cruzes;1;8;3006;3006;0;945;29053;811;1353;85;564270;564467;197;Adoro Varzea Paulista;;Finalizado;Matheus Antonioli
77650;LSP REIS MATRIZ SJC;09/09/2025;FAT1H80;Suzano;1;13;3074;3074;0;0;31241;811;1353;76;594120;594299;179;Adoro Varzea Paulista;;Finalizado;Matheus Antonioli
77651;LSP REIS MATRIZ SJC;09/09/2025;EJW3H83;Caçapava;1;5;1958;1958;0;775;19415;681;1135;97;491701;491947;246;Adoro Varzea Paulista;;Finalizado;Matheus Antonioli
77652;LSP REIS MATRIZ SJC;09/09/2025;HJF7035;São José dos Campos;1;14;3208;3208;0;878;37683;811;1353;91;470845;470997;152;Adoro Varzea Paulista;;Finalizado;Matheus Antonioli
77653;LSP REIS MATRIZ SJC;09/09/2025;FGE7H39;Jacareí;1;15;3236;3236;0;471;36387;811;1353;202;255374;255437;63;Adoro Varzea Paulista;CARGA DIVIDIDA COM RCE9D43 NFS ALOCADAS: 3724341 3724345 3724355 3724350 3724344 3724351 3724346 3724354;Finalizado;Matheus Antonioli
77654;LSP REIS MATRIZ SJC;09/09/2025;RUF5J64;São Paulo;5;6;1276;1276;0;735;52748;580;580;85;98378;98665;287;FRZ Log;;Finalizado;Juliana Curi Ferreira
77655;LSP REIS MATRIZ SJC;09/09/2025;EGO5H38;Mogi das Cruzes;1;12;3363;3363;0;816;36975;811;1353;168;505061;505172;111;Adoro Varzea Paulista;;Finalizado;Matheus Antonioli
77656;LSP REIS MATRIZ SJC;09/09/2025;AMX0E01;Pindamonhangaba;1;1;6186;6186;0;1305;60700;1014;1690;88;644907;645089;182;Adoro Vista Foods;;Finalizado;Matheus Antonioli
77657;LSP REIS MATRIZ SJC;09/09/2025;GEH3I45;São Paulo;4;5;1466;1466;0;798;37603;666;666;91;345220;345485;265;FRZ Log;;Finalizado;Juliana Curi Ferreira
77658;LSP REIS MATRIZ SJC;09/09/2025;FOC9C54;Cachoeira Paulista;1;8;2123;2123;0;837;18384;630;1051;96;128150;128405;255;Adoro Vista Foods;;Finalizado;Matheus Antonioli
77659;LSP REIS MATRIZ SJC;09/09/2025;CVN8J48;Natividade da Serra;2;2;1897;1897;0;1224;17238;876;1461;54;755380;755617;237;Adoro Vista Foods;;Finalizado;Matheus Antonioli
77660;LSP REIS MATRIZ SJC;09/09/2025;GAN5E34;São José dos Campos;1;6;1855;1855;0;800;15326;811;1353;53;243063;243163;100;Adoro Vista Foods;;Finalizado;Matheus Antonioli
77661;LSP REIS MATRIZ SJC;09/09/2025;DXY5B21;Natividade da Serra, São Sebastião, Caraguatatuba;4;4;0;0;0;747;8263;1015;1015;0;442001;442257;256;GOLD PAO;CARGA: 10197103 NFS 35063 35072 35098 35125;Finalizado;Henrique Praxedes
77662;LSP REIS MATRIZ SJC;09/09/2025;RCE9D43;;1;0;0;0;0;457;0;0;0;0;181249;181299;50;Adoro Varzea Paulista;CARGA DIVIDIDA COM FGE7H39 NFS ALOCADAS: 3724347 3724352 3724349 3724348 3724343 3724342 3724353;Em trânsito;Matheus Antonioli
77663;LSP REIS MATRIZ SJC;09/09/2025;DRL2D56;;1;0;1;1;0;695;800;0;800;0;706604;706817;213;FRZ Log;CARGA DARCILIO;Em trânsito;Juliana Curi Ferreira
77664;LSP REIS MATRIZ SJC;09/09/2025;PXF6E01;São José dos Campos;173;175;13364;13364;0;0;194510;2929;2929;83;606866;607100;234;;CROSS PAMPLONA;Finalizado;Juliana Curi Ferreira
77665;FRZ LOGISTICA;09/09/2025;DBL6F53;São José dos Campos;2;56;11948;11948;0;0;331644;2308;2308;99;919823;920024;201;Transferência;;Finalizado;Victor Leonardo
77666;LSP REIS MATRIZ SJC;10/09/2025;EFT3I02;São Paulo;1;2;3034;3034;0;0;84658;1931;1931;86;401797;401999;202;Marfrig ( BRF );;Finalizado;Henrique Praxedes
77667;LSP REIS MATRIZ SJC;10/09/2025;FAT1H80;São Paulo;1;2;3057;3057;0;0;89152;1945;1945;76;0;178;178;Marfrig ( BRF );;Finalizado;Henrique Praxedes
77668;LSP REIS MATRIZ SJC;10/09/2025;FOD9H62;São Paulo;1;1;1951;1951;0;0;60239;1241;1241;48;665452;665739;287;Marfrig ( BRF );;Finalizado;Henrique Praxedes
77669;LSP REIS MATRIZ SJC;10/09/2025;FUQ0G36;São Paulo;1;3;2859;2859;0;0;115103;1819;1819;71;675724;675938;214;Marfrig ( BRF );;Finalizado;Henrique Praxedes
77670;LSP REIS MATRIZ SJC;10/09/2025;GEN6A61;São Paulo;1;2;1850;1850;0;0;57494;1177;1177;92;268299;268480;181;Marfrig ( BRF );;Finalizado;Henrique Praxedes
77671;LSP REIS MATRIZ SJC;10/09/2025;FWU8C95;Suzano;1;2;2907;2907;0;0;79312;1850;1850;58;382474;382633;159;Marfrig ( BRF );;Finalizado;Henrique Praxedes
77672;LSP REIS MATRIZ SJC;10/09/2025;ERC4I24;Guarulhos;1;2;5699;5699;0;0;160149;3626;3626;103;703582;703712;130;Marfrig ( BRF );;Finalizado;Henrique Praxedes
77673;LSP REIS MATRIZ SJC;10/09/2025;FSS2E39;Cruzeiro;1;17;473;473;0;559;14144;207;719;72;616329;616715;386;MEGGS;;Finalizado;Matheus Antonioli
77674;LSP REIS MATRIZ SJC;10/09/2025;QNX1D83;Ubatuba;1;14;346;346;0;511;9763;209;721;53;308589;308911;322;MEGGS;;Finalizado;Matheus Antonioli
77675;LSP REIS MATRIZ SJC;10/09/2025;EAL5I41;Jacareí;1;16;339;339;0;397;10711;170;528;52;417241;417411;170;MEGGS;;Finalizado;Matheus Antonioli
77676;LSP REIS MATRIZ SJC;10/09/2025;FBS9H88;São José dos Campos;1;17;400;400;0;391;9848;170;528;61;506459;506621;162;MEGGS;;Finalizado;Matheus Antonioli
77677;LSP REIS MATRIZ SJC;10/09/2025;EUL0B36;São Sebastião;1;15;397;397;0;584;12602;244;757;61;392935;393354;419;MEGGS;;Finalizado;Matheus Antonioli
77678;LSP REIS MATRIZ SJC;10/09/2025;CFY3E22;;1;0;0;0;0;420;515;0;515;0;0;0;0;MINERVA;PERNOITE;Em trânsito;Matheus Antonioli
77679;LSP REIS MATRIZ SJC;10/09/2025;GCG7C64;;1;0;0;0;0;543;515;0;515;0;422008;422373;365;MINERVA;PERNOITE IVA8F85 NFS ALOCADAS: 5781604 5781606 5781607 5781608 5781609 5781610 5781611;Em trânsito;Matheus Antonioli
77680;LSP REIS MATRIZ SJC;10/09/2025;FKT2D65;Guaratinguetá, Aparecida;9;10;1255;1255;0;721;45925;1067;1067;83;241996;242270;274;MINERVA;265,07 KM;Finalizado;Matheus Antonioli
77681;LSP REIS MATRIZ SJC;10/09/2025;OXX2C15;Santa Isabel, Arujá, Itaquaquecetuba;20;26;1281;1281;0;660;38966;918;918;85;89658;89877;219;MINERVA;183,31 KM;Finalizado;Matheus Antonioli
77682;LSP REIS MATRIZ SJC;10/09/2025;LPZ9A14;Caraguatatuba, São Sebastião;11;14;2124;2124;0;677;84906;1103;1103;141;579665;579806;141;MINERVA;240,45 KM;Finalizado;Matheus Antonioli
77683;LSP REIS MATRIZ SJC;10/09/2025;HFI7H71;Potim, Pindamonhangaba;11;14;1251;1251;0;669;26947;990;990;83;413152;413379;227;MINERVA;222,65 KM;Finalizado;Matheus Antonioli
77684;LSP REIS MATRIZ SJC;10/09/2025;FKT2A75;Guararema, Mogi das Cruzes;15;25;1553;1553;0;622;61848;824;824;97;248260;248444;184;MINERVA;131,81 KM;Finalizado;Matheus Antonioli
77685;LSP REIS MATRIZ SJC;10/09/2025;FTG2J18;Santa Isabel, Igaratá, Guararema;25;25;2464;2464;0;909;64292;1650;1650;492;222996;223169;173;Friboi;;Finalizado;Henrique Praxedes
77686;LSP REIS MATRIZ SJC;10/09/2025;FMG6F73;Suzano, Ferraz de Vasconcelos, Poá;23;26;1367;1367;0;693;35215;889;889;85;286333;286582;249;MINERVA;167,6 KM;Finalizado;Matheus Antonioli
77687;LSP REIS MATRIZ SJC;10/09/2025;PXJ9I91;Itaquaquecetuba, Suzano, Poá, Mogi das Cruzes;26;27;1231;1231;0;591;42005;867;867;82;150710;150866;156;MINERVA;155,13 KM;Finalizado;Matheus Antonioli
77688;LSP REIS MATRIZ SJC;10/09/2025;GEH3I45;Mogi das Cruzes;20;20;1644;1644;0;657;40387;1101;1101;102;345227;345375;148;Friboi;;Finalizado;Henrique Praxedes
77689;LSP REIS MATRIZ SJC;10/09/2025;KQF0J09;Aparecida;6;18;2093;2093;0;651;35919;1622;1622;130;347950;348160;210;FRZ Log;;Finalizado;Juliana Curi Ferreira
77690;LSP REIS MATRIZ SJC;10/09/2025;FUB1F65;Mogi das Cruzes;23;23;2931;2931;0;1052;96459;1963;1963;73;594532;594751;219;Friboi;;Finalizado;Henrique Praxedes
77691;LSP REIS MATRIZ SJC;10/09/2025;FHU3H82;Arujá, Guarulhos;4;7;1882;1882;0;676;29703;1582;1582;85;333280;333477;197;FRZ Log;;Finalizado;Juliana Curi Ferreira
77692;LSP REIS MATRIZ SJC;10/09/2025;ECT3A35;Campos do Jordão;16;20;1213;1213;0;698;55767;1008;1008;80;157022;157275;253;MINERVA;232,83 KM;Finalizado;Matheus Antonioli
77693;LSP REIS MATRIZ SJC;10/09/2025;DCM3381;Mairiporã, Igaratá;2;7;1137;1137;0;763;14366;1034;1034;71;657037;657378;341;FRZ Log;;Finalizado;Juliana Curi Ferreira
77694;LSP REIS MATRIZ SJC;10/09/2025;EBO8D53;Santo Antônio do Pinhal, Campos do Jordão, São Bento do Sapucaí;21;28;1222;1222;0;722;45150;1066;1066;76;417514;417789;275;MINERVA;264,92 KM;Finalizado;Matheus Antonioli
77695;LSP REIS MATRIZ SJC;10/09/2025;ETU9113;Jacareí, São José dos Campos;27;27;1903;1903;0;960;46267;1274;1274;47;741518;741623;105;Friboi;;Finalizado;Henrique Praxedes
77696;LSP REIS MATRIZ SJC;10/09/2025;FLF2B50;Ubatuba, Caraguatatuba;20;30;1459;1459;0;839;52178;1182;1182;91;237123;237504;381;MINERVA;328,48 KM;Finalizado;Matheus Antonioli
77697;LSP REIS MATRIZ SJC;10/09/2025;MKR1F49;Mogi das Cruzes;22;28;1418;1418;0;561;46934;834;834;88;399036;399165;129;MINERVA;137,26 KM;Finalizado;Matheus Antonioli
77698;LSP REIS MATRIZ SJC;10/09/2025;GIH6F84;Mogi das Cruzes, Biritiba Mirim;25;29;1483;1483;0;626;54067;888;888;98;222528;222716;188;MINERVA;166,68 KM;Finalizado;Matheus Antonioli
77699;LSP REIS MATRIZ SJC;10/09/2025;FLF1I90;Bragança Paulista;1;9;897;897;0;728;11384;816;816;56;166909;167189;280;FRZ Log;EMBARCADO NFS 392043 392044 256891 256900 256950 392048 392049 392052;Finalizado;Juliana Curi Ferreira
77700;LSP REIS MATRIZ SJC;10/09/2025;MIO9D74;Ubatuba, Paraty;14;17;1435;1435;0;1090;59392;1458;1458;89;657096;657638;542;MINERVA;480,24 KM;Finalizado;Matheus Antonioli
77701;LSP REIS MATRIZ SJC;10/09/2025;BTB7E78;Caçapava;2;3;105;105;0;575;1830;87;87;7;36174;36255;81;FRZ Log;EMBARCADO NOTAS 392054 392055 392056 392057 392058 392059 392060 392061 256558 700 256898 256942 256974 202630 420792 420793 420794 420816;Finalizado;Juliana Curi Ferreira
77702;LSP REIS MATRIZ SJC;10/09/2025;CVN8J48;Guararema, Jacareí;13;13;3775;3775;0;1026;113515;2528;2528;107;755618;755756;138;Friboi;;Finalizado;Henrique Praxedes
77703;LSP REIS MATRIZ SJC;10/09/2025;PPJ1D69;Tremembé, Pindamonhangaba;21;28;1335;1335;0;655;43507;975;975;89;342739;342953;214;MINERVA;214,57 KM;Finalizado;Matheus Antonioli
77704;LSP REIS MATRIZ SJC;10/09/2025;FKT2B95;Suzano, Mogi das Cruzes;20;23;1396;1396;0;653;50527;933;933;93;196352;196564;212;MINERVA;191,34 KM;Finalizado;Matheus Antonioli
77705;LSP REIS MATRIZ SJC;10/09/2025;CNE2F63;Cruzeiro, Cachoeira Paulista;4;12;1216;1216;0;776;17870;1040;1040;76;591560;591914;354;FRZ Log;EMBARCADO NF 693;Finalizado;Juliana Curi Ferreira
77706;LSP REIS MATRIZ SJC;10/09/2025;ELW5C30;Mogi das Cruzes;17;17;1583;1583;0;679;41053;1060;1060;98;653497;653663;166;Friboi;;Finalizado;Henrique Praxedes
77707;LSP REIS MATRIZ SJC;10/09/2025;EYE9683;Taubaté;20;22;1465;1465;0;622;59182;840;840;91;729951;730103;152;MINERVA;140,28 KM;Finalizado;Matheus Antonioli
77708;LSP REIS MATRIZ SJC;10/09/2025;FRC3J15;Campinas;21;23;1598;1598;0;405;26409;1381;1381;99;0;0;0;FRZ Log;;Em trânsito;Juliana Curi Ferreira
77709;LSP REIS MATRIZ SJC;10/09/2025;EMS6A59;Taubaté, Lagoinha;17;20;1326;1326;0;746;48171;1072;1072;88;453271;453568;297;MINERVA;267,89 KM;Finalizado;Matheus Antonioli
77710;LSP REIS MATRIZ SJC;10/09/2025;ETU8G66;São José dos Campos, Monteiro Lobato;14;14;1734;1734;0;1094;46823;1161;1161;43;541783;541955;172;Friboi;;Finalizado;Henrique Praxedes
77711;LSP REIS MATRIZ SJC;10/09/2025;ENK8J39;Paraibuna, São José dos Campos;24;31;1447;1447;0;583;42298;889;889;90;522871;523041;170;MINERVA;167,57 KM;Finalizado;Matheus Antonioli
77712;LSP REIS MATRIZ SJC;10/09/2025;FOF2B00;Caraguatatuba;3;8;408;408;0;492;4178;286;286;62;319481;319777;296;FRZ Log;;Finalizado;Juliana Curi Ferreira
77713;LSP REIS MATRIZ SJC;10/09/2025;ERR0E11;Ilhabela;22;33;1270;1270;0;752;58746;1112;1112;84;525158;525460;302;MINERVA;290,02 KM;Finalizado;Matheus Antonioli
77714;LSP REIS MATRIZ SJC;10/09/2025;FWG7E97;Guarujá, Cubatão, Bertioga;20;21;2542;2542;0;0;31463;2150;2150;50;434896;435256;360;FRZ Log;;Finalizado;Juliana Curi Ferreira
77715;LSP REIS MATRIZ SJC;10/09/2025;SVU6A45;São José dos Campos, Jacareí;16;16;1347;1347;0;519;40289;902;902;89;44088;44178;90;Friboi;;Finalizado;Henrique Praxedes
77716;LSP REIS MATRIZ SJC;10/09/2025;IVA8F85;São Sebastião, Bertioga, Santos;28;29;1376;1376;0;759;52006;1273;1273;86;186690;187028;338;MINERVA;378,78 KM;Finalizado;Matheus Antonioli
77717;LSP REIS MATRIZ SJC;10/09/2025;CFY2A84;Guaratinguetá, Cachoeira Paulista, Lorena;25;26;1431;1431;0;800;50560;1095;1095;89;125803;126103;300;MINERVA;280,84 KM;Finalizado;Matheus Antonioli
77718;LSP REIS MATRIZ SJC;10/09/2025;STK5F00;São José dos Campos;18;18;1497;1497;0;550;40697;1002;1002;99;69932;70051;119;Friboi;;Finalizado;Henrique Praxedes
77719;LSP REIS MATRIZ SJC;10/09/2025;EWR1B31;Natividade da Serra, Lagoinha, São Luiz do Paraitinga;4;5;1474;1474;0;953;21066;1122;1122;98;616403;616831;428;FRZ Log;REFERENTE PLACA EWR1B31;Finalizado;Juliana Curi Ferreira
77720;LSP REIS MATRIZ SJC;10/09/2025;ASN5A61;Guaratinguetá;1;3;1286;1286;0;648;13359;1169;1169;85;575788;575996;208;FRZ Log;;Finalizado;Juliana Curi Ferreira
77721;LSP REIS MATRIZ SJC;10/09/2025;CPI5G77;São José dos Campos;10;14;1193;1193;0;487;31116;722;722;74;765179;765258;79;MINERVA;75,53 KM;Finalizado;Matheus Antonioli
77722;LSP REIS MATRIZ SJC;10/09/2025;DRL2D56;Guaratinguetá;3;14;1183;1183;0;683;13638;1070;1070;73;706845;707048;203;FRZ Log;EMBARCADO NF 202634 420804;Finalizado;Juliana Curi Ferreira
77723;LSP REIS MATRIZ SJC;10/09/2025;RCE9D43;Caçapava, São José dos Campos;14;16;1264;1264;0;543;46197;776;776;79;181389;181521;132;MINERVA;105,36 KM;Finalizado;Matheus Antonioli
77724;LSP REIS MATRIZ SJC;10/09/2025;FNP4C71;São José dos Campos;19;20;1157;1157;0;502;37780;711;711;77;403977;404052;75;MINERVA;69,3 KM;Finalizado;Matheus Antonioli
77725;LSP REIS MATRIZ SJC;10/09/2025;DKI9I63;Itatiba, Jundiaí, Indaiatuba, Várzea Paulista, Itupeva, Campo Limpo Paulista, Jarinu;18;20;1135;1135;0;857;24357;869;869;70;572870;573268;398;FRZ Log;EMBARCADO NF 256952;Finalizado;Juliana Curi Ferreira
77726;LSP REIS MATRIZ SJC;10/09/2025;DUO3J54;São José dos Campos;26;26;1306;1306;0;506;52482;706;706;81;158148;158227;79;MINERVA;66,94 KM;Finalizado;Matheus Antonioli
77727;LSP REIS MATRIZ SJC;10/09/2025;QGB4G99;Jacareí;16;18;1396;1396;0;517;45478;655;655;87;138493;138582;89;MINERVA;38,8 KM;Finalizado;Matheus Antonioli
77728;LSP REIS MATRIZ SJC;10/09/2025;FLF2F36;Jacareí, São José dos Campos;16;20;1486;1486;0;512;63316;664;664;92;159850;159910;60;MINERVA;43,4 KM;Finalizado;Matheus Antonioli
77729;LSP REIS MATRIZ SJC;10/09/2025;ENM6J23;Suzano, Poá, Ferraz de Vasconcelos, Itaquaquecetuba;18;19;1167;1167;0;665;19778;838;838;72;762084;762307;223;FRZ Log;EMBARCADO NF 255902;Finalizado;Juliana Curi Ferreira
77730;LSP REIS MATRIZ SJC;10/09/2025;PII2G05;Salesópolis, Santa Branca;12;14;1316;1316;0;557;41697;748;748;87;129725;129850;125;MINERVA;89,92 KM;Finalizado;Matheus Antonioli
77731;LSP REIS MATRIZ SJC;10/09/2025;QPS6A46;Santa Isabel, Igaratá;22;33;1312;1312;0;567;46044;770;770;87;100957;101091;134;MINERVA;;Finalizado;Matheus Antonioli
77732;LSP REIS MATRIZ SJC;10/09/2025;ETW2J69;São José dos Campos;24;27;1428;1428;0;480;51090;717;717;89;618608;618680;72;MINERVA;72,57 KM;Finalizado;Matheus Antonioli
77733;LSP REIS MATRIZ SJC;10/09/2025;PXF6E01;Jacareí;1;1;3679;3679;0;0;24480;3344;3344;23;607101;607130;29;FRZ Log;;Finalizado;Juliana Curi Ferreira
77734;LSP REIS MATRIZ SJC;10/09/2025;OKZ0385;Caçapava;1;9;2154;2154;0;984;26355;811;1353;61;479660;479883;223;Adoro Varzea Paulista;;Finalizado;Matheus Antonioli
77735;LSP REIS MATRIZ SJC;10/09/2025;EZA3I01;Salesópolis, Jacareí;8;27;2499;2499;0;1195;65234;1796;1796;38;419485;419623;138;FRZ Log;;Finalizado;Juliana Curi Ferreira
77736;LSP REIS MATRIZ SJC;10/09/2025;ELQ7E29;São José dos Campos;1;11;2406;2406;0;797;28315;811;1353;68;564577;564675;98;Adoro Varzea Paulista;;Finalizado;Matheus Antonioli
77737;LSP REIS MATRIZ SJC;10/09/2025;EIB9F27;São José dos Campos;1;8;2490;2490;0;972;25388;876;1461;71;350987;351202;215;Adoro Varzea Paulista;;Finalizado;Matheus Antonioli
77738;LSP REIS MATRIZ SJC;10/09/2025;ETU9H27;Arujá;14;14;1833;1833;0;1272;49108;1228;1228;45;490550;490811;261;Friboi;;Finalizado;Henrique Praxedes
77739;LSP REIS MATRIZ SJC;10/09/2025;PDZ1F90;Pindamonhangaba;1;6;2625;2625;0;1168;26340;811;1353;65;435070;435279;209;Adoro Varzea Paulista;;Finalizado;Matheus Antonioli
77740;LSP REIS MATRIZ SJC;10/09/2025;ERN0D21;Lorena;1;6;2711;2711;0;1091;34337;947;1578;108;288763;289057;294;Adoro Varzea Paulista;;Finalizado;Matheus Antonioli
77741;LSP REIS MATRIZ SJC;10/09/2025;GAE7H63;Lorena;2;9;1299;1299;0;697;19417;1148;1148;81;174656;174908;252;FRZ Log;;Finalizado;Juliana Curi Ferreira
77742;LSP REIS MATRIZ SJC;10/09/2025;ETU8G60;Taubaté;1;10;2944;2944;0;1094;34550;811;1353;90;235834;236006;172;Adoro Varzea Paulista;;Finalizado;Matheus Antonioli
77743;LSP REIS MATRIZ SJC;10/09/2025;BWF1226;São José dos Campos;1;8;3263;3263;0;1208;30984;811;1353;93;977343;977572;229;Adoro Varzea Paulista;;Finalizado;Matheus Antonioli
77744;LSP REIS MATRIZ SJC;10/09/2025;GAN5E34;Mogi das Cruzes;5;12;2478;2478;0;861;73982;1840;1840;70;243164;243305;141;FRZ Log;;Finalizado;Juliana Curi Ferreira
77745;LSP REIS MATRIZ SJC;10/09/2025;MFI7C33;Campos do Jordão;1;7;4124;4124;0;0;41558;1037;1729;74;630205;630463;258;Adoro Varzea Paulista;;Finalizado;Matheus Antonioli
77746;LSP REIS MATRIZ SJC;10/09/2025;OOD5I38;Pindamonhangaba;3;15;2139;2139;0;804;50865;1608;1608;142;304461;304693;232;FRZ Log;;Finalizado;Juliana Curi Ferreira
77747;LSP REIS MATRIZ SJC;10/09/2025;DAH0E39;Cruzeiro;1;7;2484;2484;0;782;27676;728;1214;124;637732;637948;216;Adoro Varzea Paulista;;Finalizado;Matheus Antonioli
77748;LSP REIS MATRIZ SJC;10/09/2025;QDA4J20;Santa Isabel;1;3;1198;1198;0;543;16284;1089;1089;74;138515;138601;86;FRZ Log;;Finalizado;Juliana Curi Ferreira
77749;LSP REIS MATRIZ SJC;10/09/2025;KQV2B20;Santos, São Vicente;10;11;1422;1422;0;834;18184;1192;1192;83;172121;172450;329;FRZ Log;;Finalizado;Juliana Curi Ferreira
77750;LSP REIS MATRIZ SJC;10/09/2025;NXZ0127;São José dos Campos;3;9;409;409;0;655;6911;332;579;20;418325;418450;125;FRZ Log;EMBARCADO NFS 257305 257319 257338 257349 257384 257391 257412;Finalizado;Juliana Curi Ferreira
77751;LSP REIS MATRIZ SJC;10/09/2025;EGO5H38;São José dos Campos;5;11;959;959;0;756;15523;794;946;47;505253;505324;71;FRZ Log;EMBARCADO NF 392192  256874 256892 256938 256944 256947 392189 257280 257343 257350 257385 257396 257422;Finalizado;Juliana Curi Ferreira
77752;LSP REIS MATRIZ SJC;10/09/2025;FNF2E32;São Paulo;1;3;2210;2210;0;0;29892;2009;2009;88;0;0;0;FRZ Log;;Em trânsito;Juliana Curi Ferreira
77753;LSP REIS MATRIZ SJC;10/09/2025;FOC9C54;São Paulo;4;8;968;968;0;982;15271;823;823;44;128420;128779;359;FRZ Log;EMBARCADO NF 392199 392200 392201 392202 392203 392204 391217 391218;Finalizado;Juliana Curi Ferreira
77754;LSP REIS MATRIZ SJC;10/09/2025;BYP9G76;São Vicente, Praia Grande;2;7;2810;2810;0;0;33990;2554;2554;56;427961;428332;371;FRZ Log;;Finalizado;Juliana Curi Ferreira
77755;LSP REIS MATRIZ SJC;10/09/2025;CRQ6I01;Taubaté;6;17;1405;1405;0;567;26062;1073;1073;93;719621;719755;134;FRZ Log;;Finalizado;Juliana Curi Ferreira
77756;LSP REIS MATRIZ SJC;10/09/2025;FGE7H39;Taubaté;1;1;851;851;0;55;12805;774;774;53;0;0;0;FRZ Log;EMBARCADO NFS 392230 392233 256941 392235 256996;Em trânsito;Juliana Curi Ferreira
77757;LSP REIS MATRIZ SJC;10/09/2025;FFG4I73;Ilhabela;2;11;5034;5034;0;0;132475;3432;3432;71;689549;689821;272;FRZ Log;;Finalizado;Juliana Curi Ferreira
77758;LSP REIS MATRIZ SJC;10/09/2025;EGD6F32;Mongaguá, Itanhaém, Peruíbe, Itariri;19;19;1365;1365;0;964;15881;1140;1140;85;652539;653034;495;FRZ Log;;Finalizado;Juliana Curi Ferreira
77759;LSP REIS MATRIZ SJC;10/09/2025;AMX0E01;Franco da Rocha, Caieiras, Francisco Morato, Cajamar;8;8;2685;2685;0;1615;65670;1390;1390;38;645079;645385;306;FRZ Log;;Finalizado;Juliana Curi Ferreira
77760;LSP REIS MATRIZ SJC;11/09/2025;HLF6E68;Roseira;2;8;1355;1355;0;0;35994;924;924;90;417644;417944;300;FRZ Log;REFERENTE PLACA HLF6E68;Finalizado;Juliana Curi Ferreira
77761;LSP REIS MATRIZ SJC;10/09/2025;DBL6F53;São Bernardo do Campo;1;1;32;32;0;0;1051;14;14;0;920024;920421;397;FRZ Log;EMBARCADO NF 4169331 4169337;Finalizado;Juliana Curi Ferreira
77762;LSP REIS MATRIZ SJC;10/09/2025;EFU4B04;Praia Grande;16;16;1338;1338;0;838;16817;1118;1118;83;775859;776239;380;FRZ Log;;Finalizado;Juliana Curi Ferreira
77763;LSP REIS MATRIZ SJC;10/09/2025;EFV6J80;Praia Grande;13;13;1419;1419;0;885;18268;1138;1138;88;373400;373823;423;FRZ Log;;Finalizado;Juliana Curi Ferreira
77764;LSP REIS MATRIZ SJC;10/09/2025;ERJ4C92;São Vicente;15;15;1129;1129;0;827;15897;943;943;70;435637;436007;370;FRZ Log;;Finalizado;Juliana Curi Ferreira
77765;LSP REIS MATRIZ SJC;10/09/2025;EJW3H83;São Paulo;5;9;1822;1822;0;712;52313;828;828;91;491953;492147;194;FRZ Log;;Finalizado;Juliana Curi Ferreira
77766;LSP REIS MATRIZ SJC;10/09/2025;EJW3G90;São Paulo;4;5;556;556;0;760;13576;252;252;37;673910;674110;200;FRZ Log;EMBARCADO NF 392197;Finalizado;Juliana Curi Ferreira
77767;LSP REIS MATRIZ SJC;10/09/2025;ELD9F62;Campinas, Hortolândia, Sumaré, Valinhos, Paulínia, Monte Mor;12;12;518;518;0;606;13883;401;401;86;481924;482373;449;FRZ Log;;Finalizado;Juliana Curi Ferreira
77768;LSP REIS MATRIZ SJC;10/09/2025;FRL8D45;Guaratinguetá, Cunha;15;22;3111;3111;0;0;93698;1979;1979;88;418618;419006;388;Marfrig ( BRF );;Finalizado;Henrique Praxedes
77769;LSP REIS MATRIZ SJC;10/09/2025;FFG5F13;Campos do Jordão, Santo Antônio do Pinhal;28;30;2232;2232;0;0;68243;1420;1420;89;712337;712587;250;Marfrig ( BRF );;Finalizado;Henrique Praxedes
77770;LSP REIS MATRIZ SJC;10/09/2025;FOS3E76;Taubaté, Potim, Aparecida;18;22;1808;1808;0;668;71049;1150;1150;120;288883;289109;226;Marfrig ( BRF );;Finalizado;Henrique Praxedes
77771;LSP REIS MATRIZ SJC;10/09/2025;QRG6I80;Ferraz de Vasconcelos, Itaquaquecetuba, Suzano, Poá;18;25;1443;1443;0;676;41876;918;918;96;279151;279384;233;Marfrig ( BRF );;Finalizado;Henrique Praxedes
